Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell
ENSG00000175756,AURKAIP1,-128.10685266579398,0.29002320185614849,86.904459274666564,0.51532846715328462,43.736705417237509,0.50179211469534046,-2.5343120261145442,0.25
ENSG00000221978,CCNL2,-45.694375363673871,0.045243619489559163,18.386412003521503,0.07153284671532846,29.978713543056678,0.082437275985663083,-2.6707501829039946,0.0
ENSG00000224870,RP4-758J18.2,54.013612874491166,0.042343387470997682,-73.4687977207454,0.020437956204379562,21.724900729438776,0.053763440860215055,-2.2697158831879558,0.0
ENSG00000242485,MRPL20,-91.3048203000846,0.30220417633410673,77.48235942421779,0.42335766423357662,19.003847096080882,0.35483870967741937,-5.1813862202150567,0.16666666666666666
ENSG00000235098,ANKRD65,-46.86260908694959,0.0,54.772713056963561,0.0029197080291970801,-7.5839141155795824,0.0,-0.32618985443352849,0.0
ENSG00000215915,ATAD3C,-20.182031544106955,0.0034802784222737818,-29.809136733569463,0.0,50.513372132863125,0.068100358422939072,-0.5222038551866216,0.0
ENSG00000160072,ATAD3B,11.481861153585234,0.010440835266821345,-30.280257330135147,0.0072992700729927005,19.97775721214806,0.017921146953405017,-1.1793610355974988,0.0
ENSG00000197785,ATAD3A,-30.871578586986757,0.014501160092807424,8.8694137667274084,0.023357664233576641,23.556053375671848,0.035842293906810034,-1.5538885554128095,0.0
ENSG00000160075,SSU72,-62.970839473947152,0.39907192575406031,64.62053373326728,0.56058394160583946,-1.6960246161730965,0.41935483870967744,0.046330356854892507,0.33333333333333331
ENSG00000215014,AL645728.1,11.711601091440256,0.011020881670533642,-7.3652780795368038,0.010218978102189781,-3.1797471584772001,0.010752688172043012,-1.1665758534250008,0.0
ENSG00000228594,C1orf233,-37.338141026117889,0.0017401392111368909,52.718253108989671,0.0087591240875912416,-14.745880656775265,0.0,-0.63423142609786343,0.0
ENSG00000272106,RP11-345P4.9,-2.0421178730046567,0.012761020881670533,34.65285040005508,0.023357664233576641,-31.265960051708191,0.0,-1.3447724753422834,0.0
ENSG00000197530,MIB2,-26.384565336188054,0.067865429234338748,-127.02463578058074,0.023357664233576641,156.46033302308564,0.22222222222222221,-3.0511319063132731,0.0
ENSG00000189409,MMP23B,-122.41737599069845,0.0017401392111368909,-55.521083433887384,0.0014598540145985401,178.98015725552634,0.06093189964157706,-1.0416978309377571,0.0
