Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000176022,B3GALT6,4.7764259568813277,0.029197080291970802,-30.124041684166539,0.019410496046010063,25.451628631924091,0.034090909090909088,-1.4252404424360996,0.0,-0.14252404424360993,0.0,1.6062756262838174,0.017241379310344827,-0.14252404424360993,0.0
ENSG00000184163,FAM132A,0.48347334461210661,0.0014598540145985401,-6.2690328630855268,0.00071890726096333576,17.464285903284885,0.003787878787878788,-0.32440906624478566,0.0,-0.032440906624478565,0.0,-11.289435505318506,0.0,-0.032440906624478565,0.0
ENSG00000260179,RP5-902P8.12,38.785876315433313,0.0014598540145985401,-26.774766230653526,0.0,-5.0816234974066932,0.0,-0.19248573853813222,0.0,-0.01924857385381322,0.0,-6.6985037011270281,0.0,-0.01924857385381322,0.0
ENSG00000160087,UBE2J2,-58.355827569527854,0.10510948905109489,26.27729443289245,0.12437095614665708,41.962125862293931,0.16666666666666666,-3.3590649090663902,0.0,1.4483608176119658,2.0,-7.636982143295965,0.094827586206896547,-0.3359064909066391,0.0
ENSG00000230415,RP5-902P8.10,-13.185273089862232,0.0,25.196383174642403,0.00071890726096333576,-5.0816234974067447,0.0,-0.19248573853813325,0.0,-0.019248573853813327,0.0,-6.6985037011270796,0.0,-0.019248573853813327,0.0
ENSG00000131584,ACAP3,-14.460866900419983,0.024817518248175182,-19.882119682780377,0.020129403306973402,15.384331863437346,0.030303030303030304,-1.468641453637604,0.0,-0.14686414536376038,0.0,20.721024464127861,0.034482758620689655,-0.14686414536376038,0.0
ENSG00000169972,PUSL1,8.2867406213529158,0.027737226277372264,5.8103871318595921,0.023005032350826744,29.588497803616047,0.041666666666666664,-1.4745234274037993,0.0,-0.14745234274037991,0.0,-41.916197443943332,0.0057471264367816091,-0.14745234274037991,0.0
ENSG00000127054,CPSF3L,-52.81214474453396,0.07153284671532846,6.7776864953522189,0.081955427749820273,32.753324116815364,0.10984848484848485,-2.5306410335472544,0.0,-0.25306410335472551,0.0,16.317903372624031,0.18390804597701149,-0.25306410335472551,0.0
ENSG00000224051,GLTPD1,-52.946210063997363,0.018978102189781021,72.977618851211602,0.038102084831056794,-3.3264599033802025,0.022727272727272728,-1.623562098570619,0.0,-0.1623562098570619,0.0,-14.756674365548861,0.017241379310344827,-0.1623562098570619,0.0
ENSG00000169962,TAS1R3,-13.185273089861974,0.0,25.196383174641291,0.00071890726096333576,-5.0816234974066203,0.0,-0.19248573853813009,0.0,-0.019248573853813004,0.0,-6.6985037011268806,0.0,-0.019248573853813004,0.0
ENSG00000107404,DVL1,15.383000562665179,0.0029197080291970801,11.456816318564897,0.0021567217828900071,-11.355307142058628,0.0,-0.43012527053252625,0.0,-0.043012527053252619,0.0,-14.968359414531776,0.0,-0.043012527053252619,0.0
ENSG00000162576,MXRA8,-29.288148905294065,0.0,55.968156083258748,0.0035945363048166786,-11.287695344522303,0.0,-0.42756421759554131,0.0,-0.042756421759554131,0.0,-14.879234772324855,0.0,-0.042756421759554131,0.0
ENSG00000175756,AURKAIP1,86.904459274666564,0.51532846715328462,-97.806484491170437,0.29618979151689434,40.475667282958078,0.47348484848484851,-2.4666887039496856,0.10000000000000001,0.51352598538252625,2.0,-27.03933004034279,0.29597701149425287,-0.58114930754738492,0.0
ENSG00000221978,CCNL2,18.386412003521503,0.07153284671532846,-36.437675747320213,0.046728971962616821,28.227434396934303,0.083333333333333329,-2.2256251524199953,0.0,-0.22256251524199952,0.0,-7.5054204702321581,0.040229885057471264,-0.22256251524199952,0.0
ENSG00000224870,RP4-758J18.2,-73.4687977207454,0.020437956204379562,44.642521523655923,0.042415528396836807,23.543409998388892,0.053030303030303032,-1.8914299026566297,0.0,-0.18914299026566297,0.0,7.5525820818874321,0.043103448275862072,-0.18914299026566297,0.0
ENSG00000242485,MRPL20,77.48235942421779,0.42335766423357662,-40.249932292711151,0.30553558590941771,18.581575004912686,0.34469696969696972,-5.2748248157319191,0.0,0.6209210770900544,2.0,-50.632615916206532,0.2988505747126437,-0.52748248157319189,0.0
ENSG00000235098,ANKRD65,54.772713056963561,0.0029197080291970801,-37.810840626419342,0.0,-7.176176797537666,0.0,-0.27182487869460709,0.0,-0.02718248786946071,0.0,-9.4595057785723498,0.0,-0.02718248786946071,0.0
ENSG00000215915,ATAD3C,-29.809136733569463,0.0,-5.6908745626783945,0.0043134435657800141,51.166126951846451,0.071969696969696975,-0.43516987932218471,0.0,-0.043516987932218469,0.0,-15.143911800411948,0.0,-0.043516987932218469,0.0
ENSG00000160072,ATAD3B,-30.280257330135147,0.0072992700729927005,-3.4575141110297203,0.0086268871315600282,9.3627778207854249,0.015151515151515152,-0.98280086299791569,0.0,-0.098280086299791569,0.0,25.554354655977626,0.020114942528735632,-0.098280086299791569,0.0
ENSG00000197785,ATAD3A,8.8694137667274084,0.023357664233576641,-21.85672981011939,0.01509705248023005,22.609234908791311,0.030303030303030304,-1.2949071295106747,0.0,-0.12949071295106748,0.0,-8.0680303099868009,0.017241379310344827,-0.12949071295106748,0.0
ENSG00000160075,SSU72,64.62053373326728,0.56058394160583946,-52.470554060527078,0.40762041696621137,1.7386637006003554,0.42424242424242425,0.32073978477383314,0.20000000000000001,0.37387267600789942,2.0,-13.934973730193466,0.36206896551724138,-0.64828210392684005,0.0
ENSG00000215014,AL645728.1,-7.3652780795368038,0.010218978102189781,12.785847230099112,0.011502516175413372,-1.7215273416959564,0.011363636363636364,-0.97214654452083415,0.0,-0.097214654452083396,0.0,-2.5324659554398696,0.0086206896551724137,-0.097214654452083396,0.0
ENSG00000228594,C1orf233,52.718253108989671,0.0087591240875912416,-19.738218951901121,0.0021567217828900071,-13.953091374152946,0.0,-0.52852618841488619,0.0,-0.052852618841488619,0.0,-18.392711356837935,0.0,-0.052852618841488619,0.0
