Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000204568,MRPS18B,-10.755853789913076,0.18503937007874016,18.487089696601853,0.2174900624645088,-7.7312359066899212,0.25693430656934307
ENSG00000137343,ATAT1,-20.295145164099424,0.003937007874015748,21.749793963479739,0.015332197614991482,-1.4546487993813262,0.017518248175182483
ENSG00000204564,C6orf136,14.619099367240944,0.035433070866141732,-14.457691031371024,0.023282226007950029,-0.16140833586862202,0.030656934306569343
ENSG00000204560,DHX16,-14.539726885763834,0.015748031496062992,-0.31830335208122329,0.020442930153321975,14.858030237845554,0.030656934306569343
ENSG00000146112,PPP1R18,182.16720637776766,0.85433070866141736,-129.0052178805353,0.30834752981260649,-53.161988497234212,0.38394160583941606
ENSG00000137404,NRM,-9.8248473731550039,0.023622047244094488,-92.828927902238433,0.014764338444065871,102.65377527539596,0.049635036496350364
ENSG00000137337,MDC1,27.69065599472178,0.015748031496062992,-8.3195811604828744,0.0073821692220329355,-19.371074834238577,0.0058394160583941602
ENSG00000224328,MDC1-AS1,-4.8891377588686336,0.0,-33.896738556567243,0.0,38.785876315434173,0.0014598540145985401
ENSG00000196230,TUBB,86.878719947232028,1.0551181102362204,-7.1529547697184013,0.38784781374219196,-79.725765177514106,0.41459854014598541
ENSG00000272540,XXbac-BPG252P9.9,-7.0342220797437349,0.011811023622047244,-0.59368735280006857,0.015900056785917091,7.6279094325443619,0.020437956204379562
ENSG00000137312,FLOT1,84.389468466773948,0.24409448818897639,-93.955164171322664,0.11130039750141965,9.5656957045511906,0.16204379562043797
ENSG00000272273,XXbac-BPG252P9.10,-15.379840559945565,0.0,4.0176945560809525,0.0045428733674048836,11.362146003864192,0.0043795620437956208
ENSG00000137331,IER3,-4.6302816603578414,0.035433070866141732,-180.51765340014973,0.014764338444065871,185.14793506051478,0.10510948905109489
ENSG00000204580,DDR1,-14.627630503014656,0.0,54.076161583980308,0.0051107325383304937,-39.448531080964557,0.0
ENSG00000213780,GTF2H4,57.653378606464521,0.011811023622047244,-26.171325354326367,0.0017035775127768314,-31.482053252137231,0.0
ENSG00000137411,VARS2,-10.019927969535495,0.003937007874015748,30.54842552620352,0.011357183418512209,-20.528497556668903,0.0072992700729927005
ENSG00000204536,CCHCR1,-10.328728129000945,0.007874015748031496,38.692065508587824,0.011357183418512209,-28.363337379586607,0.0072992700729927005
ENSG00000137310,TCF19,3.0636595741017043,0.01968503937007874,47.651032770307189,0.011357183418512209,-50.714692344408391,0.0043795620437956208
ENSG00000204531,POU5F1,-6.913880413907358,0.0,25.559581530153537,0.0011357183418512209,-18.645701116246137,0.0
ENSG00000272501,XXbac-BPG299F13.17,7.8760273548280502,0.14960629921259844,138.916213843207,0.18796138557637707,-146.79224119803786,0.072992700729927001
ENSG00000206344,HCG27,-9.7078853372307847,0.0,35.888599730944122,0.0022714366837024418,-26.180714393712883,0.0
ENSG00000204525,HLA-C,328.15695875740596,15.488188976377952,-57.83165712028898,7.4889267461669506,-270.32530163710533,7.9445255474452559
ENSG00000234745,HLA-B,230.97823861823215,7.590551181102362,-178.25478078506984,4.2532651902328222,-52.723457833154733,5.5897810218978101
ENSG00000272221,XXbac-BPG181B23.7,-14.21897881725871,0.0,-22.856148186328937,0.0034071550255536627,37.075127003586587,0.0058394160583941602
ENSG00000204520,MICA,-2.7602536407111402,0.023622047244094488,37.177649849693161,0.032935831913685404,-34.417396208983185,0.024817518248175182
ENSG00000204516,MICB,-4.7806308533201616,0.023622047244094488,-1.4414369715726465,0.023282226007950029,6.2220678248924095,0.029197080291970802
ENSG00000198563,DDX39B,-1.1419770936236366,0.047244094488188976,23.295214498083116,0.050539466212379328,-22.153237404459961,0.052554744525547446
ENSG00000204498,NFKBIL1,0.12494499527960826,0.031496062992125984,-58.599372706328246,0.042589437819420782,58.474427711050026,0.06569343065693431
ENSG00000226979,LTA,-12.801164403585759,0.011811023622047244,100.06372751400598,0.030096536059057353,-87.262563110423812,0.0029197080291970801
ENSG00000232810,TNF,6.995152969393688,0.01968503937007874,3.7699212909821229,0.017035775127768313,-10.765074260376563,0.018978102189781021
